,Entity Name,Entity Type,has_co,has_digit_num,has_city_list2,comma,other_punc,word_count,encoded_langs
7898,Ignacio Carrasco de Paula,Person,0,0,0,False,False,4,12
7899,بكر بن محمد بن عوض بن لادن,Person,0,0,0,False,False,7,0
7900,Joshua Wong,Person,0,0,1,False,False,2,12
7901,坂田勇一,Person,0,0,0,False,False,4,2
7902,김형두,Person,0,0,0,False,False,3,7
7903,"Rivière, Constance",Person,0,0,0,True,False,2,12
7904,Juan Antonio González Moreno,Person,0,0,0,False,False,4,12
7905,"Al Agha, Alaa Fahmi Hafiz Othman",Person,0,0,0,True,False,6,12
7906,Simone Vergès,Person,0,0,0,False,False,2,12
7907,TEO LA-MEI,Person,0,0,0,False,True,3,12
7908,笹川裕,Person,0,0,0,False,False,3,2
7909,Aleksej Trifun Kostovski,Person,0,0,0,False,False,3,12
7910,"Canedo Kohlberg, Yulia Marina",Person,0,0,0,True,False,4,12
7911,Riste Bislimovski,Person,0,0,0,False,False,2,12
7912,Neil Andrew Stansfield,Person,0,0,0,False,False,3,12
7913,"Priske, Jevgeni",Person,0,0,0,True,False,2,12
7914,"Mruttu, John Mtuta",Person,0,0,0,True,False,3,12
7915,李兆雄,Person,0,0,0,False,False,3,2
7916,彭蕾,Person,0,0,0,False,False,2,2
7917,Ncamiso Noty Nkwanyana,Person,0,0,0,False,False,3,12
7918,Botlogile Mogogi Tshireletso,Person,0,0,0,False,False,3,12
7919,橋本貢一,Person,0,0,0,False,False,4,2
7920,"O'neal, Ralph Telford",Person,0,0,0,True,True,3,12
7921,William Warburton,Person,0,0,0,False,False,2,12
7922,Asher Chan,Person,0,0,0,False,False,2,12
7923,Royston John Rees,Person,0,0,0,False,False,3,12
7924,Mohammed Ramadan Al Agha,Person,0,0,0,False,False,4,12
7925,"Amaral, Joaquim",Person,0,0,0,True,False,2,12
7926,"Todd, Jerry",Person,0,0,0,True,False,2,12
7927,صالح بن ناصر الجاسر,Person,0,0,0,False,False,4,0
7928,"CIKOTIĆ,Armin",Person,0,0,0,True,False,2,12
7929,"רוטנברג,יהלי",Person,0,0,0,True,False,2,8
7930,홍명희,Person,0,0,0,False,False,3,7
7931,"dos Santos, Armanda Berta",Person,0,0,1,True,False,4,12
7932,Xiuzi Zhuge,Person,0,0,0,False,False,2,12
7933,"Taputoa Titimaea, Tainau Moefaauo Vui",Person,0,0,0,True,False,5,12
7934,Ramiz Firudin Oğlu Tahirov,Person,0,0,0,False,False,4,12
7935,"Al-Makhalalaty, Asmaa",Person,0,0,0,True,True,3,12
7936,"Anglin, Vincent Anthony",Person,0,0,0,True,False,3,12
7937,黄玉荣,Person,0,0,0,False,False,3,2
7938,Ali Musa Mohamad,Person,0,0,0,False,False,3,12
7939,Helena Maria Ferreira Lopes,Person,0,0,0,False,False,4,12
7940,"Mark, Heinrich",Person,0,0,0,True,False,2,12
7941,Ryan Chua,Person,0,0,0,False,False,2,12
7942,"Dlamini, Sifiso Banele",Person,0,0,0,True,False,3,12
7943,기주봉,Person,0,0,0,False,False,3,7
7944,손기만,Person,0,0,0,False,False,3,7
7945,Ismail Anwar,Person,0,0,0,False,False,2,12
7946,Victoria Chitepo,Person,0,0,1,False,False,2,12
7947,"ПАЛІДАВЕЦ,Валерый Васільевіч",Person,0,0,0,True,False,3,3
7948,"Mayo di Bello, Miguel Antonio",Person,0,0,1,True,False,5,12
7949,"ΠΑΝΑΓΙΩΤΟΥ,Λητού",Person,0,0,0,True,False,2,6
7950,"Siguas Munayco, Yimi Juan",Person,0,0,0,True,False,4,12
7951,أمين بن حسن الناصر,Person,0,0,0,False,False,4,0
7952,"AL Zahar, Fadel",Person,0,0,0,True,False,3,12
7953,钟新明,Person,0,0,0,False,False,3,2
7954,"Booi, Adiswa",Person,0,0,0,True,False,2,12
7955,邬林泉,Person,0,0,0,False,False,3,2
7956,"O'reilly, Vivian",Person,0,0,0,True,True,2,12
7957,李向东,Person,0,0,0,False,False,3,2
7958,"Sitolo, Everson",Person,0,0,0,True,False,2,12
7959,Constantine Philippos Iordanou,Person,0,0,1,False,False,3,12
7960,滝沢智道,Person,0,0,0,False,False,4,2
7961,Gatluak Deng Garang Alier,Person,0,0,0,False,False,4,12
7962,Zafer Hıdıroğlu,Person,0,0,0,False,False,2,12
7963,최승현 (탑),Person,1,0,0,False,True,5,7
7964,"López-Amor García, Fernando",Person,0,0,0,True,True,4,12
7965,"ДАБРЫНІНА,Людміла Анатольеўна",Person,0,0,0,True,False,3,3
7966,陈松林,Person,0,0,0,False,False,3,2
7967,أنخل ماريا فيار,Person,0,0,0,False,False,3,0
7968,"Ben Ammou, Nadhir",Person,0,0,0,True,False,3,12
7969,Abdul Kader Siddiqi,Person,0,0,0,False,False,3,12
7970,"ДРУЗЕНКО,Наталія Василівна",Person,0,0,0,True,False,3,3
7971,"Barreto, Jose",Person,0,0,1,True,False,2,12
7972,Sebastian Stubb,Person,0,0,0,False,False,2,12
7973,雷军,Person,0,0,0,False,False,2,2
7974,Michelle Yeoh,Person,0,0,0,False,False,2,12
7975,فرحان اللہ,Person,0,0,0,False,False,2,0
7976,阿不都热依木-库尔班,Person,0,0,0,False,True,9,2
7977,Artashes Mamikoni Geghamyan,Person,0,0,0,False,False,3,12
7978,صالح بن ناصر الجاسر,Person,0,0,0,False,False,4,0
7979,Michael Fares,Person,0,0,0,False,False,2,12
7980,"Al Azizi, Saud",Person,0,0,0,True,False,3,12
7981,洪乐平,Person,0,0,0,False,False,3,2
7982,"Цэнгэл,Цэгмид",Person,0,0,0,True,False,2,3
7983,Gerardo Pombo Roiz de la Parra,Person,0,0,0,False,False,6,12
7984,"Souaré, Gayang",Person,0,0,1,True,False,2,12
7985,김종대,Person,0,0,0,False,False,3,7
7986,"ŠILOVA,Alla",Person,0,0,0,True,False,2,12
7987,"Dixon, Monique",Person,0,0,0,True,False,2,12
7988,اياد اغ غالي,Person,0,0,0,False,False,3,0
7989,苏姵萱,Person,0,0,0,False,False,3,2
7990,"Umarova, Muborak",Person,0,0,0,True,False,2,12
7991,Vedran Leleković,Person,0,0,0,False,False,2,12
7992,Nonnie Eri,Person,0,0,0,False,False,2,12
7993,Michael Hunt,Person,0,0,0,False,False,2,12
7994,"Hồ, Thái Văn",Person,0,0,0,True,False,3,12
7995,එල් සී පල්ලෙ ගෙදර,Person,0,0,0,False,False,4,14
7996,"Gumi, Merid Gudeta",Person,0,0,0,True,False,3,12
7997,"Kobe, Harumi",Person,0,0,1,True,False,2,12
7998,"Eesiah, Edward M",Person,0,0,0,True,False,3,12
7999,张辉,Person,0,0,0,False,False,2,2
8000,"Ali, Abdul Rahman Mahmoud",Person,0,0,0,True,False,4,12
8001,송창수,Person,0,0,0,False,False,3,7
8002,"Sarwar, Rana Muhammad",Person,0,0,0,True,False,3,12
8003,Lidia Silau,Person,0,0,0,False,False,2,12
8004,이택관,Person,0,0,0,False,False,3,7
8005,Lucio Ngiraiwet,Person,0,0,0,False,False,2,12
8006,박도윤,Person,0,0,0,False,False,3,7
8007,"Miklavžina, Nevenka",Person,0,0,0,True,False,2,12
8008,長山真人,Person,0,0,0,False,False,4,2
8009,"Nazarian, Gary",Person,0,0,0,True,False,2,12
8010,박철환,Person,0,0,0,False,False,3,7
8011,Haruo Ignacio Remeliik,Person,0,0,0,False,False,3,12
8012,Brad W. Buss,Person,0,0,0,False,True,3,12
8013,藤井亮太,Person,0,0,0,False,False,4,2
8014,Dominique François Joseph Mamberti,Person,0,0,1,False,False,4,12
8015,"Maïnassara, Aïchatou",Person,0,0,0,True,False,2,12
8016,"Nujanat, Sinarbiyat",Person,0,0,0,True,False,2,12
8017,扎克·左尔东,Person,0,0,0,False,True,5,2
8018,Kire Naumov,Person,0,0,0,False,False,2,12
8019,Christopher John Grove,Person,0,0,0,False,False,3,12
8020,刘礡,Person,0,0,0,False,False,2,2
8021,"Al-Muqassi, Aflah",Person,0,0,0,True,True,3,12
8022,بينيلوب فيون,Person,0,0,0,False,False,2,0
8023,"Browne, Delia Jose Vieira Gaspar",Person,0,0,1,True,False,5,12
8024,3Q哥,Person,0,1,0,False,False,3,2
8025,佐々木剛,Person,0,0,0,False,False,4,2
8026,Milana Majkic,Person,0,0,1,False,False,2,12
8027,"Abeynayake, Premasiri",Person,0,0,0,True,False,2,12
8028,Placido Enrique Humanes,Person,0,0,0,False,False,3,12
8029,"Sharmazanov, Eduard Hovsep",Person,0,0,0,True,False,3,12
8030,Junior Sirivar,Person,0,0,0,False,False,2,12
8031,Adebowale Ogunkoya,Person,0,0,0,False,False,2,12
8032,"Uata, Uliti",Person,0,0,0,True,False,2,12
8033,ڈاکٹر الله نظر,Person,0,0,0,False,False,3,0
8034,菊地さおり,Person,0,0,0,False,False,5,2
8035,"Dalleau, Didier",Person,0,0,0,True,False,2,12
8036,"Moubangat-Moukonzi, Alphonse Dinard",Person,0,0,0,True,True,4,12
8037,"DANČO,Miloš",Person,0,0,0,True,False,2,12
8038,Gregório da Cunha Saldanha,Person,0,0,0,False,False,4,12
8039,"Arrigo, Edgar E.",Person,0,0,0,True,True,3,12
8040,이지우,Person,0,0,0,False,False,3,7
8041,"Davis, Mia",Person,0,0,0,True,False,2,12
8042,Ernest Bachrach,Person,0,0,0,False,False,2,12
8043,"УМАРОВ,Махмадраджаб Холович",Person,0,0,0,True,False,3,3
8044,"Shabani, Ibrahim Abdallah",Person,0,0,0,True,False,3,12
8045,"Al-Issawi, Taha",Person,0,0,0,True,True,3,12
8046,Tumalisye Ndovi,Person,0,0,0,False,False,2,12
8047,"Oh, Enc Nam",Person,0,0,0,True,False,3,12
8048,曹央云,Person,0,0,0,False,False,3,2
8049,David Walker,Person,0,0,0,False,False,2,12
8050,买合木提·吾斯曼,Person,0,0,0,False,True,7,2
8051,佐藤一貴,Person,0,0,0,False,False,4,2
8052,李国能,Person,0,0,0,False,False,3,2
8053,小島学,Person,0,0,0,False,False,3,2
8054,Ridouane Mejdoubi,Person,0,0,0,False,False,2,12
8055,권석창,Person,0,0,0,False,False,3,7
8056,Jacob Abraham Neyman,Person,0,0,0,False,False,3,12
8057,Ben Picpican,Person,0,0,0,False,False,2,12
8058,"MALDONADO, FERNANDO",Person,0,0,0,True,False,2,12
8059,Musab Algaddah,Person,0,0,0,False,False,2,12
8060,玛达西·毛赞,Person,0,0,0,False,True,5,2
8061,"PHẠM,Trọng Du",Person,0,0,0,True,False,3,12
8062,Marino Sveinson,Person,0,0,0,False,False,2,12
8063,"Ding, Shaoqing",Person,0,0,0,True,False,2,12
8064,Richard Allen,Person,0,0,0,False,False,2,12
8065,오진희,Person,0,0,0,False,False,3,7
8066,Christian Thimonier,Person,0,0,0,False,False,2,12
8067,Carlos Alves De Brito,Person,0,0,0,False,False,4,12
8068,박경실,Person,0,0,0,False,False,3,7
8069,"TÜRKMENOĞLU,Mehmet",Person,0,0,0,True,False,2,12
8070,عباس کمرئی,Person,0,0,0,False,False,2,0
8071,John Vacher Amos,Person,0,0,0,False,False,3,12
8072,Dario Giuseppe,Person,0,0,0,False,False,2,12
8073,"Shihwameni, Herbert Shikongo",Person,0,0,0,True,False,3,12
8074,Valentina Lòpez,Person,0,0,0,False,False,2,12
8075,Evandro dos Santos Souza,Person,0,0,1,False,False,4,12
8076,Marta González,Person,0,0,0,False,False,2,12
8077,"Le Gal, Hélène",Person,0,0,0,True,False,3,12
8078,"Vuković, Vlastimir",Person,0,0,0,True,False,2,12
8079,毛明,Person,0,0,0,False,False,2,2
8080,Maria Garcia,Person,0,0,0,False,False,2,12
8081,"Mohamad Zaki, Dato",Person,0,0,0,True,False,3,12
8082,Emily Smith,Person,0,0,0,False,False,2,12
8083,"Trotman, Kerron",Person,0,0,0,True,False,2,12
8084,조동만,Person,0,0,0,False,False,3,7
8085,Heidi Clifton,Person,0,0,0,False,False,2,12
8086,Daring Dissaka,Person,0,0,0,False,False,2,12
8087,Ольга Белкина,Person,0,0,0,False,False,2,3
8088,Michael Saul Dell,Person,0,0,0,False,False,3,12
8089,José Alfredo Hernández Mayoral,Person,0,0,1,False,False,4,12
8090,"Muhtar, Mansur",Person,0,0,0,True,False,2,12
8091,ऐजुल मंसुरी,Person,1,0,0,False,False,2,4
8092,"Byrne, Malcolm",Person,0,0,0,True,False,2,12
8093,"ПЕТРОВ,Владимир",Person,0,0,0,True,False,2,3
8094,"ÇELİK,Binali",Person,0,0,0,True,False,2,12
8095,"NEVIĎANSKÁ,Ivana",Person,0,0,0,True,False,2,12
8096,Young Kyun Kim,Person,0,0,0,False,False,3,12
8097,Chantal Simbiyara,Person,0,0,0,False,False,2,12
8098,서영배,Person,0,0,0,False,False,3,7
8099,Malia Sanele Moefana,Person,0,0,1,False,False,3,12
8100,吴乃亲,Person,0,0,0,False,False,3,2
8101,Pawlu Grech,Person,0,0,0,False,False,2,12
8102,"Mlinjaric, Tomislav",Person,0,0,0,True,False,2,12
8103,"Ihemba Kayombo, Isabelle",Person,0,0,0,True,False,3,12
8104,William Chan,Person,0,0,0,False,False,2,12
8105,Neil Hastie,Person,0,0,0,False,False,2,12
8106,Cary Brown,Person,0,0,0,False,False,2,12
8107,Salma Bennani,Person,0,0,0,False,False,2,12
8108,"Kalina, Jan",Person,0,0,0,True,False,2,12
8109,"NENADIĆ,Mario",Person,0,0,0,True,False,2,12
8110,"Poulter, Scott Fraser",Person,0,0,0,True,False,3,12
8111,بكر بن محمد بن عوض بن لادن,Person,0,0,0,False,False,7,0
8112,"SEKULIĆ,Predrag",Person,0,0,0,True,False,2,12
8113,Earl Coleman,Person,0,0,0,False,False,2,12
8114,"Potîng, Tatiana",Person,0,0,0,True,False,2,12
8115,Peter Glicklich,Person,0,0,0,False,False,2,12
8116,"ROŽMAN,Stane",Person,0,0,0,True,False,2,12
8117,张颖,Person,0,0,0,False,False,2,2
8118,Jesus Vicente Gonzalez Herrera,Person,0,0,0,False,False,4,12
8119,"Pascual Vega, German Antonio",Person,0,0,0,True,False,4,12
8120,"Stinnett, Charles",Person,0,0,0,True,False,2,12
8121,哈力旦·依买尔江,Person,0,0,0,False,True,7,2
8122,Ana Sousa,Person,0,0,0,False,False,2,12
8123,Thierry Queffélec,Person,0,0,0,False,False,2,12
8124,Taufa'ahau Sia'osi Tupou,Person,0,0,0,False,True,3,12
8125,"ŠINDELÁŘ,Jiří",Person,0,0,0,True,False,2,12
8126,"Iauko, Pascal Sebastien",Person,0,0,0,True,False,3,12
8127,Ganbold Tsogsuren,Person,0,0,0,False,False,2,12
8128,蔡显泰,Person,0,0,0,False,False,3,2
8129,Brigadier Ġeneral Yousef Ismail,Person,0,0,0,False,False,4,12
8130,木津雅晟,Person,0,0,0,False,False,4,2
8131,Yun Hee Cho,Person,0,0,0,False,False,3,12
8132,"Bišers, Ilmārs",Person,0,0,0,True,False,2,12
8133,图伟特・伊迪丝,Person,0,0,0,False,True,6,2
8134,Ali Umar,Person,0,0,0,False,False,2,12
8135,ABDULLAH ALI AL-FAYEZ,Person,0,0,0,False,True,4,12
8136,David A. Hansen,Person,0,0,0,False,True,3,12
8137,"Begin, Zeev Binyamin",Person,0,0,0,True,False,3,12
8138,陳漢傑,Person,0,0,0,False,False,3,2
8139,Emma Williams,Person,0,0,0,False,False,2,12
8140,"Tseng, Yung-kuang",Person,0,0,0,True,True,3,12
8141,买买提·热合曼,Person,0,0,0,False,True,6,2
8142,စောလှ,Person,1,0,0,False,False,2,13
8143,Theodosia Fourlas,Person,0,0,0,False,False,2,12
8144,Víctor Manuel Neto Correia,Person,0,0,0,False,False,4,12
8145,"Kántorová, Judita",Person,0,0,0,True,False,2,12
8146,Tim Cook,Person,0,0,0,False,False,2,12
8147,Kok Thai Ng,Person,0,0,0,False,False,3,12
8148,Sooncheon Byeon,Person,0,0,0,False,False,2,12
8149,Ahmedou Ould Abdallah,Person,0,0,0,False,False,3,12
8150,Eric Mak,Person,0,0,0,False,False,2,12
8151,Sosefo Lami,Person,0,0,0,False,False,2,12
8152,"Saifullah, Mohammad",Person,0,0,0,True,False,2,12
8153,"АДЕМИ,Селим",Person,0,0,0,True,False,2,3
8154,大塚雄介,Person,0,0,0,False,False,4,2
8155,Thomas Isaac,Person,0,0,0,False,False,2,12
8156,James Howard,Person,0,0,0,False,False,2,12
8157,黄宁,Person,0,0,0,False,False,2,2
8158,李侠,Person,0,0,0,False,False,2,2
8159,Leslie Coleman,Person,0,0,0,False,False,2,12
8160,조현아,Person,0,0,0,False,False,3,7
8161,"French, Leslie Marie",Person,0,0,0,True,False,3,12
8162,"Lyons, Austin",Person,0,0,1,True,False,2,12
8163,"da Silva, Elinaldo Antônio",Person,0,0,0,True,False,4,12
8164,Rodney Baker,Person,0,0,0,False,False,2,12
8165,"BARABÁS,Emőke",Person,0,0,0,True,False,2,12
8166,salomon waisburd grinberg,Person,0,0,0,False,False,3,12
8167,"Park, Jun-seo",Person,0,0,0,True,True,3,12
8168,"Kajaçi, Enea",Person,0,0,0,True,False,2,12
8169,"Zwandi, Latif Khan",Person,0,0,0,True,False,3,12
8170,Vasant Narasimhan,Person,0,0,1,False,False,2,12
8171,李文革,Person,0,0,0,False,False,3,2
8172,汤瑞,Person,0,0,0,False,False,2,2
8173,"SRDANOVIĆ,Bojan",Person,0,0,0,True,False,2,12
8174,BENY PARNES,Person,0,0,0,False,False,2,12
8175,Leslie Ward,Person,0,0,0,False,False,2,12
8176,"Mahbubani, Kishore",Person,0,0,0,True,False,2,12
8177,"Caddle-Jenkins, Claudette",Person,0,0,0,True,True,3,12
8178,Dorcas Makgato-Malesu,Person,0,0,1,False,True,3,12
8179,"Unterreiner, Clemens",Person,0,0,0,True,False,2,12
8180,"Cordero, Wander",Person,0,0,0,True,False,2,12
8181,"Grinda, Jean-Louis",Person,0,0,0,True,True,3,12
8182,"Ansumana, Bockarie Aloysious",Person,0,0,0,True,False,3,12
8183,"TAGHIPOUR, REZA",Person,0,0,0,True,False,2,12
8184,"Van De Wiele, Maria",Person,0,0,1,True,False,4,12
8185,"Delenda, Guillaume",Person,0,0,0,True,False,2,12
8186,"Cumbane, António Jorge",Person,0,0,0,True,False,3,12
8187,"Yordanov, Asen",Person,0,0,0,True,False,2,12
8188,عبد القادر جله محمد,Person,0,0,0,False,False,4,0
8189,Edison Henrique Delboni,Person,0,0,0,False,False,3,12
8190,"Mohamed, Mourad",Person,0,0,0,True,False,2,12
8191,巴拉提·麥提斯力木,Person,0,0,0,False,True,8,2
8192,Frensis Bako,Person,0,0,0,False,False,2,12
8193,"Thạo, Hơ Pó",Person,0,0,0,True,False,3,12
8194,中尾武彦,Person,0,0,0,False,False,4,2
8195,"HOLČAPEK,Josef",Person,0,0,1,True,False,2,12
8196,Ricardo Flores Perez Reyes,Person,0,0,0,False,False,4,12
8197,"Carabantes Palacios, Luis",Person,0,0,0,True,False,3,12
8198,Hongwu Ouyang,Person,0,0,0,False,False,2,12
8199,"Touré, Souleymane",Person,0,0,0,True,False,2,12
8200,Arkadius Nadeak,Person,0,0,0,False,False,2,12
8201,西尔艾力·毛拉西木,Person,0,0,0,False,True,8,2
8202,"Gijsbertha, Francis F.",Person,0,0,0,True,True,3,12
8203,Stephen Ameyu Martin Mulla,Person,0,0,0,False,False,4,12
8204,"Mohale, Mapholo Isabell",Person,0,0,0,True,False,3,12
8205,Anjelina Sylvester Lubala Mabula,Person,0,0,0,False,False,4,12
8206,Hoari Ressous,Person,0,0,0,False,False,2,12
8207,"Maizan, Koffi Noel",Person,0,0,0,True,False,3,12
8208,Steven Markscheid,Person,0,0,0,False,False,2,12
8209,"Haywood, Thomas",Person,0,0,0,True,False,2,12
8210,陈万寿,Person,0,0,0,False,False,3,2
8211,Francisco Carlos Gonçalves Soares,Person,0,0,0,False,False,4,12
8212,Ion Constantin Butmalai,Person,0,0,0,False,False,3,12
8213,"Lundberg, Malin",Person,0,0,1,True,False,2,12
8214,罗群,Person,0,0,0,False,False,2,2
8215,"KUMER,Dušan",Person,0,0,0,True,False,2,12
8216,"ԹԱՇՉՅԱՆԸ,Հրաչյա",Person,0,0,0,True,False,2,1
8217,Haluk İmga,Person,0,0,0,False,False,2,12
8218,周梅,Person,0,0,0,False,False,2,2
8219,"MÂRŞAV,Violeta Dorina",Person,0,0,0,True,False,3,12
8220,"Norman, Samuel Hinga",Person,0,0,0,True,False,3,12
8221,"Čuljak, Tomislav",Person,0,0,0,True,False,2,12
8222,"Palya, Imbu K.",Person,0,0,0,True,True,3,12
8223,"РЫБАКОЎ,Андрэй Аляксеевіч",Person,0,0,0,True,False,3,3
8224,Steven Pearson,Person,0,0,0,False,False,2,12
8225,多田昭美,Person,0,0,0,False,False,4,2
8226,周文霞,Person,0,0,0,False,False,3,2
8227,"Mudzumwe, Joubert",Person,0,0,0,True,False,2,12
8228,"דני,גולד",Person,0,0,0,True,False,2,8
8229,Jack Brown,Person,0,0,0,False,False,2,12
8230,"Kan, Benjamin Yut Keong",Person,0,0,0,True,False,4,12
8231,"Chen, Min-hua",Person,0,0,0,True,True,3,12
8232,VICTOR RASHNIKOV,Person,0,0,0,False,False,2,12
8233,"Božičević, Igor",Person,0,0,0,True,False,2,12
8234,"Chandaka, Preshane",Person,0,0,1,True,False,2,12
8235,Michael Kirkwood,Person,0,0,0,False,False,2,12
8236,Pamela Yang,Person,0,0,0,False,False,2,12
8237,Hannah Nguyen,Person,0,0,0,False,False,2,12
8238,"KUTLOVIĆ,Halil",Person,0,0,0,True,False,2,12
8239,"Mikhno, Yuliya Igorevna",Person,0,0,0,True,False,3,12
8240,"RƏSULOV,Rəsul Kəmal oğlu",Person,0,0,0,True,False,4,12
8241,Roman Yurevich Vasilenko,Person,0,0,0,False,False,3,12
8242,Francisco Héber Purificatti Gamarra,Person,0,0,0,False,False,4,12
8243,Javiera Paz Mercado Campero,Person,0,0,0,False,False,4,12
8244,"Puna, Henry Tuakeu",Person,0,0,0,True,False,3,12
8245,ĠU Kyong Chol,Person,0,0,0,False,False,3,12
8246,Sue Smith,Person,0,0,0,False,False,2,12
8247,Kathleen Hyle,Person,0,0,0,False,False,2,12
8248,"Tsolo, Temeki Phoenix",Person,0,0,1,True,False,3,12
8249,Guei Fang Syu,Person,0,0,0,False,False,3,12
8250,Milorad Stanulov,Person,0,0,0,False,False,2,12
8251,安藤祐治,Person,0,0,0,False,False,4,2
8252,"Condorena Gonzales, Ruth",Person,0,0,0,True,False,3,12
8253,"Guo, Renyou",Person,0,0,0,True,False,2,12
8254,"Koh, Stedtson",Person,0,0,0,True,False,2,12
8255,Kenneth Jefferson,Person,0,0,0,False,False,2,12
8256,卢宇宙,Person,0,0,0,False,False,3,2
8257,Rolando José Álvarez Lagos,Person,0,0,1,False,False,4,12
8258,Ahmad Wafik Amin Al Kayati,Person,0,0,0,False,False,5,12
8259,권해봄,Person,0,0,0,False,False,3,7
8260,"Yao, Yingying",Person,0,0,0,True,False,2,12
8261,이홍헌,Person,0,0,0,False,False,3,7
8262,上田悟,Person,0,0,0,False,False,3,2
8263,傅培培,Person,0,0,0,False,False,3,2
8264,陈娟娟,Person,0,0,0,False,False,3,2
8265,Nasir Mills,Person,0,0,0,False,False,2,12
8266,陳淞山,Person,0,0,0,False,False,3,2
8267,"ШАЎЦОЎ,Віктар Уладзіміравіч",Person,0,0,0,True,False,3,3
8268,Nicolas Wurth,Person,0,0,0,False,False,2,12
8269,"Fitzpatrick, Daniel",Person,0,0,0,True,False,2,12
8270,"Linebarger, Isreal Lerock",Person,0,0,0,True,False,3,12
8271,穆道偉,Person,0,0,0,False,False,3,2
8272,"Zumberellkham, Dorjdamba",Person,0,0,0,True,False,2,12
8273,Bernd Ottovordemgentschenfelde,Person,0,0,1,False,False,2,12
8274,"Ostroushko, Valentina Viktorovna",Person,0,0,0,True,False,3,12
8275,Lily Wang,Person,0,0,0,False,False,2,12
8276,"Chang-Ho, Paek",Person,0,0,0,True,True,3,12
8277,"Zilliacus, Sebastian Johan",Person,0,0,0,True,False,3,12
8278,"Qomar, Nurul",Person,0,0,1,True,False,2,12
8279,"Buttle, Richard Matthew",Person,0,0,0,True,False,3,12
8280,"Shameyah, Yehia",Person,0,0,0,True,False,2,12
8281,Abilgazy Kaliakparuly Kusayynov,Person,0,0,0,False,False,3,12
8282,御厨邦雄,Person,0,0,0,False,False,4,2
8283,Yuriy Ivanovich Lavrinenko,Person,0,0,0,False,False,3,12
8284,Michael D. Lipton,Person,0,0,0,False,True,3,12
8285,Steve Luebeck,Person,0,0,0,False,False,2,12
8286,"AMIRSHOYEV, KHUSAYN AKRAMSHOYEVICH",Person,0,0,0,True,False,3,12
8287,Perizat Shaikhina,Person,0,0,0,False,False,2,12
8288,Salvador Benlloch Pascual,Person,0,0,1,False,False,3,12
8289,"Mandzhiyev, Namsyr Viktorovich",Person,0,0,0,True,False,3,12
8290,王佳哲,Person,0,0,0,False,False,3,2
8291,"KORBAČKA,Peter",Person,0,0,0,True,False,2,12
8292,Jing Cha,Person,0,0,0,False,False,2,12
8293,艾力‧卡迪尔,Person,0,0,0,False,True,5,2
8294,"ΝΕΟΦΥΤΟΥ,Παναγιώτης",Person,0,0,0,True,False,2,6
